station_name,weather_date,temperature,relative_humidity,wind_direction,wind_speed,precipitation,ffmc,isi,fwi
MOUNT CAYLEY,2021031400,-0.5,49,165,5.9,0,74.46906,1.002552,0.2005104
MOUNT CAYLEY,2021031401,-0.4,56,159,10.5,0,75.01895,1.301513,0.2603027
MOUNT CAYLEY,2021031402,-1,67,176,6.4,0,75.34299,1.078189,0.2156377
MOUNT CAYLEY,2021031403,-0.8,59,149,6.8,0,75.75815,1.127818,0.2255635
MOUNT CAYLEY,2021031404,-1.2,65,158,14.1,0,76.12509,1.667614,0.3335228
MOUNT CAYLEY,2021031405,-1.4,78,130,15.8,0,76.30258,1.838155,0.367631
MOUNT CAYLEY,2021031406,-1.7,93,175,7.3,0,76.28679,1.196492,0.2392984
MOUNT CAYLEY,2021031407,-2.1,100,178,8.2,0,75.91677,1.222299,0.2444597
MOUNT CAYLEY,2021031408,-1.8,100,162,9.4,0,75.56675,1.270809,0.2541618
MOUNT CAYLEY,2021031409,-1.9,99,146,11.3,0,75.30065,1.376776,0.2753552
MOUNT CAYLEY,2021031410,-1.5,98,159,11.7,0,75.11723,1.390229,0.2780458
MOUNT CAYLEY,2021031411,-1.5,97,146,10.1,0,75.00982,1.274899,0.2549798
MOUNT CAYLEY,2021031412,-1.4,100,183,7.5,0,74.744,1.102374,0.2204749
MOUNT CAYLEY,2021031413,-1.6,100,187,8.9,0,74.49142,1.167494,0.2334988
MOUNT CAYLEY,2021031414,-1.2,100,204,2.8,0,74.29772,0.8502051,0.170041
MOUNT CAYLEY,2021031415,-1.6,100,182,6.2,0.2,70.3608,0.8649899,0.172998
MOUNT CAYLEY,2021031416,-3.3,100,187,5.4,0.2,66.69064,0.7373655,0.1474731
MOUNT CAYLEY,2021031417,-4.9,100,175,6.4,0.2,63.26268,0.6752935,0.1350587
MOUNT CAYLEY,2021031418,-5.1,100,156,3.2,0,63.30321,0.5758209,0.1151642
MOUNT CAYLEY,2021031419,-5.7,100,139,4.8,0,63.34375,0.6253499,0.12507
MOUNT CAYLEY,2021031420,-6,100,116,7.1,0,63.38431,0.7035172,0.1407034
MOUNT CAYLEY,2021031421,-6.3,100,133,4.9,0,63.42488,0.6308777,0.1261755
MOUNT CAYLEY,2021031422,-7.1,97,116,5.5,0,63.50534,0.6526551,0.130531
MOUNT CAYLEY,2021031423,-7.5,100,102,5.5,0,63.54595,0.6538692,0.1307738
MOUNT CAYLEY,2021031500,-8,99,102,7,0,63.59785,0.7068776,0.1413755
MOUNT CAYLEY,2021031501,-9,97,90,2.3,0,63.66596,0.5595377,0.1119075
MOUNT CAYLEY,2021031502,-9.2,93,102,2.8,0,63.78772,0.5769613,0.1153923
MOUNT CAYLEY,2021031503,-8.7,94,76,0.4,0,63.8745,0.5132174,0.1026435
MOUNT CAYLEY,2021031504,-8.7,100,55,2.9,0,63.91523,0.5831683,0.1166337
MOUNT CAYLEY,2021031505,-9.4,100,79,0.6,0,63.95597,0.5202836,0.1040567
MOUNT CAYLEY,2021031506,-9.5,100,32,2.9,0,63.99673,0.5852622,0.1170525
MOUNT CAYLEY,2021031507,-8.9,95,99,1,0,64.07868,0.533733,0.1067466
MOUNT CAYLEY,2021031508,-5.9,81,105,0.2,0,64.31866,0.5179628,0.1035926
MOUNT CAYLEY,2021031509,-3,70,142,1,0,64.79226,0.550007,0.1100014
MOUNT CAYLEY,2021031510,-2.2,69,197,3.3,0.7,54.69915,0.3205814,6.41E-02
MOUNT CAYLEY,2021031511,-2.2,66,312,1.4,7.4,15.5632,2.21E-05,4.42E-06
MOUNT CAYLEY,2021031512,-3.3,76,299,1.5,0,16.53771,3.41E-05,6.83E-06
MOUNT CAYLEY,2021031513,-1.3,61,44,1.1,0,17.96006,6.11E-05,1.22E-05
MOUNT CAYLEY,2021031514,-1.8,60,234,3.7,0,19.63709,1.37E-04,2.73E-05
MOUNT CAYLEY,2021031515,-2,56,305,3.4,0,21.36847,2.59E-04,5.19E-05
MOUNT CAYLEY,2021031516,-2.4,55,305,1.3,0,22.88157,4.02E-04,8.04E-05
MOUNT CAYLEY,2021031517,-5.6,69,95,0,0,23.63585,4.89E-04,9.77E-05
MOUNT CAYLEY,2021031518,-6.9,72,110,0.5,0,24.4469,6.58E-04,1.32E-04
MOUNT CAYLEY,2021031519,-6.9,74,119,0.2,0,25.15246,8.18E-04,1.64E-04
MOUNT CAYLEY,2021031520,-7,73,114,0.6,0,25.94549,1.08E-03,2.15E-04
MOUNT CAYLEY,2021031521,-7.4,74,126,0.8,0,26.72546,1.38E-03,2.77E-04
MOUNT CAYLEY,2021031522,-7.6,75,111,0.1,0,27.35489,1.62E-03,3.24E-04
MOUNT CAYLEY,2021031523,-7.5,76,110,0.7,0,28.06655,2.06E-03,4.12E-04
MOUNT CAYLEY,2021031600,-7.7,79,97,0,0,28.54194,2.29E-03,4.57E-04
MOUNT CAYLEY,2021031601,-7.6,80,101,0.2,0,29.07834,2.69E-03,5.38E-04
MOUNT CAYLEY,2021031602,-7.4,81,87,0.6,0,29.65188,3.23E-03,6.45E-04
MOUNT CAYLEY,2021031603,-7.9,84,111,0,0,30.01465,3.46E-03,6.92E-04
MOUNT CAYLEY,2021031604,-7.8,84,114,0.7,0,30.5111,4.10E-03,8.21E-04
MOUNT CAYLEY,2021031605,-7.4,81,121,1.3,0,31.1419,5.01E-03,1.00E-03
MOUNT CAYLEY,2021031606,-6.8,74,126,1,0,31.92881,6.05E-03,1.21E-03
MOUNT CAYLEY,2021031607,-6,62,69,2.6,0,33.138,8.89E-03,1.78E-03
MOUNT CAYLEY,2021031608,-3,42,57,0.2,0,34.58347,1.11E-02,2.23E-03
MOUNT CAYLEY,2021031609,0.4,37,330,0.2,0,36.30775,1.65E-02,3.29E-03
MOUNT CAYLEY,2021031610,0,48,229,2.9,0,38.11857,2.77E-02,5.54E-03
MOUNT CAYLEY,2021031611,0.5,48,238,2.6,0,39.90188,3.89E-02,7.77E-03
MOUNT CAYLEY,2021031612,1.5,45,263,2.3,0,41.75605,5.39E-02,1.08E-02
MOUNT CAYLEY,2021031613,2.8,46,348,0.8,0,43.44641,6.68E-02,1.34E-02
MOUNT CAYLEY,2021031614,2.4,47,319,2.1,0,45.21257,9.45E-02,0.0188942
MOUNT CAYLEY,2021031615,2.5,43,259,1.3,0,46.94117,0.1170952,2.34E-02
MOUNT CAYLEY,2021031616,1.2,50,288,0.8,0,48.33009,0.138139,0.0276278
MOUNT CAYLEY,2021031617,-1.5,65,294,0.1,0,49.1316,0.1479928,2.96E-02
MOUNT CAYLEY,2021031618,-3.3,71,97,0.7,0,49.8503,0.1668818,3.34E-02
MOUNT CAYLEY,2021031619,-3.7,75,107,0.1,0,50.37993,0.1726352,3.45E-02
MOUNT CAYLEY,2021031620,-3.3,70,112,0.2,0,51.02895,0.1872381,3.74E-02
MOUNT CAYLEY,2021031621,-2.9,64,81,1.1,0,51.90347,0.2161934,4.32E-02
MOUNT CAYLEY,2021031622,-3,59,110,0.1,0,52.70963,0.2241509,4.48E-02
MOUNT CAYLEY,2021031623,-3,55,63,0.1,0,53.56863,0.2447248,4.89E-02
MOUNT CAYLEY,2021031700,-3,50,116,0.3,0,54.53697,0.271466,5.43E-02
MOUNT CAYLEY,2021031701,-2.8,51,98,0.1,0,55.43061,0.2915407,5.83E-02
MOUNT CAYLEY,2021031702,-3.2,53,62,0.3,0,56.30084,0.3173535,6.35E-02
MOUNT CAYLEY,2021031703,-3.2,56,64,0.7,0,57.15292,0.3469247,6.94E-02
MOUNT CAYLEY,2021031704,-3,52,63,2.2,0,58.16624,0.4039457,8.08E-02
MOUNT CAYLEY,2021031705,-3.3,51,95,0.3,0,58.99977,0.3892563,7.79E-02
MOUNT CAYLEY,2021031706,-2.2,39,95,1.5,0,60.15612,0.445808,0.0891616
MOUNT CAYLEY,2021031707,-0.9,33,109,0,0,61.20019,0.4397301,8.79E-02
MOUNT CAYLEY,2021031708,1.3,24,124,3.9,0,62.87491,0.5844417,0.1168883
MOUNT CAYLEY,2021031709,3.3,32,219,0.4,0,64.1628,0.5197275,0.1039455
MOUNT CAYLEY,2021031710,3.8,35,248,1.5,0,65.487,0.5797414,0.1159483
MOUNT CAYLEY,2021031711,4.4,32,296,2,0,66.87724,0.6252989,0.1250598
MOUNT CAYLEY,2021031712,4.6,31,268,2.2,0,68.24181,0.6608864,0.1321773
MOUNT CAYLEY,2021031713,4.3,42,268,2.9,0,69.34921,0.7091603,0.1418321
MOUNT CAYLEY,2021031714,3.2,48,166,3.8,0,70.2822,0.7645072,0.1529014
MOUNT CAYLEY,2021031715,3.1,49,151,5,0,71.184,0.8368354,0.1673671
MOUNT CAYLEY,2021031716,2.9,52,93,3.8,0,71.94739,0.8092625,0.1618525
MOUNT CAYLEY,2021031717,0.9,59,95,3.6,0,72.50548,0.8182001,0.16364
MOUNT CAYLEY,2021031718,0.5,56,355,0.8,0,72.98173,0.7242339,0.1448468
MOUNT CAYLEY,2021031719,0.7,54,122,6.4,0,73.614,0.9868883,0.1973777
MOUNT CAYLEY,2021031720,0.8,53,99,5.6,0,74.21735,0.9751603,0.1950321
MOUNT CAYLEY,2021031721,2,54,153,9,0,74.86115,1.196405,0.2392809
MOUNT CAYLEY,2021031722,1.9,57,150,5.6,0,75.37253,1.037369,0.2074738
MOUNT CAYLEY,2021031723,2,56,163,5.5,0,75.87212,1.063823,0.2127646
MOUNT CAYLEY,2021031800,1.9,58,148,7.7,0,76.34318,1.225468,0.2450936
MOUNT CAYLEY,2021031801,1.6,61,149,7.6,0,76.73956,1.253175,0.250635
MOUNT CAYLEY,2021031802,1.4,64,150,8.5,0,77.07909,1.344112,0.2688224
MOUNT CAYLEY,2021031803,1.1,65,151,5.6,0,77.36016,1.186408,0.2372817
MOUNT CAYLEY,2021031804,0.5,66,82,3.2,0,77.58703,1.070149,0.2140297
MOUNT CAYLEY,2021031805,0.6,61,67,2.3,0,77.84687,1.044446,0.2088893
MOUNT CAYLEY,2021031806,1.3,56,109,3.6,0,78.17821,1.146639,0.2293278
MOUNT CAYLEY,2021031807,2.2,51,89,5.1,0,78.5909,1.282337,0.2564673
MOUNT CAYLEY,2021031808,0.9,73,162,4.2,0.2,74.59468,0.9262084,0.1852417
MOUNT CAYLEY,2021031809,0.3,93,145,3,0.4,66.96161,0.6595249,0.131905
MOUNT CAYLEY,2021031810,0.1,99,147,8.1,1.1,50.01787,0.2473129,4.95E-02
MOUNT CAYLEY,2021031811,-0.1,100,155,2.8,0.4,45.28059,9.89E-02,1.98E-02
MOUNT CAYLEY,2021031812,0,100,183,4.3,1.1,34.42078,1.32E-02,2.64E-03
MOUNT CAYLEY,2021031813,0.3,100,153,10,2.8,17.56773,8.13E-05,1.63E-05
MOUNT CAYLEY,2021031814,-0.1,100,202,5.6,0.9,14.49414,1.68E-05,3.35E-06
MOUNT CAYLEY,2021031815,-0.7,100,231,0.4,0,14.51857,1.30E-05,2.61E-06
MOUNT CAYLEY,2021031816,-2.3,100,183,9.7,0,14.543,2.11E-05,4.22E-06
MOUNT CAYLEY,2021031817,-2.4,100,186,1.4,0,14.56745,1.40E-05,2.81E-06
MOUNT CAYLEY,2021031818,-3,100,115,7,0,14.5919,1.88E-05,3.76E-06
MOUNT CAYLEY,2021031819,-3,100,142,9.5,0,14.61636,2.16E-05,4.32E-06
MOUNT CAYLEY,2021031820,-3.4,100,172,7.1,0,14.64083,1.94E-05,3.87E-06
MOUNT CAYLEY,2021031821,-3.4,100,191,2.7,0,14.66531,1.57E-05,3.14E-06
MOUNT CAYLEY,2021031822,-3.9,100,165,8.1,0,14.6898,2.08E-05,4.16E-06
MOUNT CAYLEY,2021031823,-4,100,133,2.9,0,14.71429,1.62E-05,3.24E-06
MOUNT CAYLEY,2021031900,-3.6,100,163,4.7,0,14.73879,1.79E-05,3.59E-06
MOUNT CAYLEY,2021031901,-3.2,100,124,7.3,0,14.7633,2.07E-05,4.14E-06
MOUNT CAYLEY,2021031902,-3.3,100,153,6.2,0,14.78782,1.98E-05,3.96E-06
MOUNT CAYLEY,2021031903,-3.4,100,135,8,0,14.81235,2.19E-05,4.38E-06
MOUNT CAYLEY,2021031904,-3.4,100,152,7,0,14.83688,2.11E-05,4.21E-06
MOUNT CAYLEY,2021031905,-3.4,100,141,8.4,0,14.86143,2.29E-05,4.57E-06
MOUNT CAYLEY,2021031906,-3.5,100,145,5.9,0,14.88598,2.04E-05,4.08E-06
MOUNT CAYLEY,2021031907,-3.4,100,157,4.6,0,14.91053,1.93E-05,3.86E-06
MOUNT CAYLEY,2021031908,-2.6,100,117,5.7,0,14.9351,2.06E-05,4.13E-06
MOUNT CAYLEY,2021031909,-1.8,100,176,2.9,0,14.95968,1.81E-05,3.63E-06
MOUNT CAYLEY,2021031910,-1.6,100,174,0,0.2,14.409,1.21E-05,2.43E-06
MOUNT CAYLEY,2021031911,-2,100,160,6.9,0.4,13.34887,1.04E-05,2.08E-06
MOUNT CAYLEY,2021031912,-1.5,100,163,9.5,0.7,11.68581,5.18E-06,1.04E-06
MOUNT CAYLEY,2021031913,-2.1,100,150,9.3,0.4,10.91097,3.43E-06,6.86E-07
MOUNT CAYLEY,2021031914,-2.3,100,152,6.6,0.4,10.21812,2.07E-06,4.14E-07
MOUNT CAYLEY,2021031915,-2.9,100,145,9.8,0.2,9.918426,2.07E-06,4.14E-07
MOUNT CAYLEY,2021031916,-3.1,100,152,7.1,0,9.941344,1.83E-06,3.65E-07
MOUNT CAYLEY,2021031917,-3.3,100,335,2.7,0,9.964271,1.48E-06,2.96E-07
MOUNT CAYLEY,2021031918,-3.5,100,105,1.9,0,9.987205,1.44E-06,2.88E-07
MOUNT CAYLEY,2021031919,-3.4,100,184,1.3,0,10.01015,1.42E-06,2.83E-07
MOUNT CAYLEY,2021031920,-3.3,100,167,5.6,0,10.0331,1.78E-06,3.56E-07
MOUNT CAYLEY,2021031921,-3.5,100,345,1.7,0,10.05605,1.48E-06,2.96E-07
MOUNT CAYLEY,2021031922,-3.4,100,301,1,0,10.07902,1.45E-06,2.90E-07
MOUNT CAYLEY,2021031923,-3.5,100,272,0.9,0,10.10199,1.46E-06,2.92E-07
MOUNT CAYLEY,2021032000,-3.6,100,23,0.1,0,10.12497,1.42E-06,2.84E-07
MOUNT CAYLEY,2021032001,-3.6,100,156,0.2,0,10.14795,1.44E-06,2.89E-07
MOUNT CAYLEY,2021032002,-3.8,100,100,1.3,0,10.17095,1.54E-06,3.09E-07
MOUNT CAYLEY,2021032003,-3.9,100,144,0,0,10.19395,1.47E-06,2.93E-07
MOUNT CAYLEY,2021032004,-3.8,100,131,0.1,0,10.21696,1.49E-06,2.98E-07
MOUNT CAYLEY,2021032005,-3.8,100,227,1.2,0,10.23997,1.60E-06,3.19E-07
MOUNT CAYLEY,2021032006,-3.5,100,168,1.4,0,10.263,1.63E-06,3.26E-07
MOUNT CAYLEY,2021032007,-2.4,100,240,0.9,0,10.28603,1.61E-06,3.22E-07
MOUNT CAYLEY,2021032008,-1.3,100,182,3.9,0.2,9.982716,1.59E-06,3.18E-07
MOUNT CAYLEY,2021032009,-1.1,100,229,6.3,0.9,8.632251,8.46E-07,1.69E-07
MOUNT CAYLEY,2021032010,0.3,100,239,4.6,2,6.414564,2.09E-07,4.17E-08
MOUNT CAYLEY,2021032011,0,100,242,4,2.8,4.852956,7.51E-08,1.50E-08
MOUNT CAYLEY,2021032012,1.1,100,238,4.4,3.7,3.953351,4.22E-08,8.43E-09
MOUNT CAYLEY,2021032013,0.4,100,230,4,3,3.566723,3.18E-08,6.35E-09
MOUNT CAYLEY,2021032014,-1.1,100,220,5.2,1.3,3.454364,3.12E-08,6.25E-09
MOUNT CAYLEY,2021032015,-1.6,100,236,4.9,0,3.475149,3.12E-08,6.24E-09
MOUNT CAYLEY,2021032016,-0.8,100,240,3.7,0.2,3.477335,2.94E-08,5.89E-09
MOUNT CAYLEY,2021032017,-3.1,100,226,1.9,0,3.498127,2.73E-08,5.45E-09
MOUNT CAYLEY,2021032018,-4.3,100,212,2.5,0,3.518926,2.85E-08,5.70E-09
MOUNT CAYLEY,2021032019,-5.6,100,157,0.1,0,3.539732,2.56E-08,5.13E-09
MOUNT CAYLEY,2021032020,-5.6,100,102,0,0,3.560544,2.59E-08,5.17E-09
MOUNT CAYLEY,2021032021,-5.8,100,100,0,0,3.581363,2.62E-08,5.25E-09
MOUNT CAYLEY,2021032022,-5.4,100,219,0.9,0,3.60219,2.78E-08,5.57E-09
MOUNT CAYLEY,2021032023,-5.2,100,200,1,0,3.623023,2.84E-08,5.68E-09
MOUNT CAYLEY,2021032100,-5.4,100,220,0.7,0,3.643863,2.84E-08,5.67E-09
MOUNT CAYLEY,2021032101,-5.4,100,208,0.4,0,3.66471,2.83E-08,5.67E-09
MOUNT CAYLEY,2021032102,-5.3,100,226,0,0,3.685564,2.82E-08,5.63E-09
MOUNT CAYLEY,2021032103,-5.4,100,184,2.7,0,3.706425,3.27E-08,6.55E-09
MOUNT CAYLEY,2021032104,-5.5,100,184,2.3,0,3.727292,3.25E-08,6.51E-09
MOUNT CAYLEY,2021032105,-5.7,100,197,2.7,0,3.748167,3.37E-08,6.74E-09
MOUNT CAYLEY,2021032106,-5.5,100,187,5.2,0,3.769048,3.87E-08,7.75E-09
MOUNT CAYLEY,2021032107,-4.7,100,186,3.4,0,3.789937,3.59E-08,7.18E-09
MOUNT CAYLEY,2021032108,-4.2,99,262,4.2,0,3.877902,3.97E-08,7.93E-09
MOUNT CAYLEY,2021032109,-2.8,100,222,2.3,0.2,3.870523,3.59E-08,7.17E-09
MOUNT CAYLEY,2021032110,-2.2,99,204,4.2,1.1,3.809733,3.79E-08,7.58E-09
MOUNT CAYLEY,2021032111,-2.5,93,196,7.5,1.1,4.22305,5.91E-08,1.18E-08
MOUNT CAYLEY,2021032112,-3.1,97,193,7,0.4,4.405429,6.50E-08,1.30E-08
MOUNT CAYLEY,2021032113,-3.1,99,196,4.5,0.2,4.453935,5.92E-08,1.18E-08
MOUNT CAYLEY,2021032114,-3.9,100,163,7.5,0.2,4.429466,6.78E-08,1.36E-08
MOUNT CAYLEY,2021032115,-4.3,100,169,5.2,0,4.450572,6.12E-08,1.22E-08
MOUNT CAYLEY,2021032116,-4.5,100,175,1.5,0,4.471685,5.15E-08,1.03E-08
MOUNT CAYLEY,2021032117,-4.7,100,156,1,0,4.492805,5.09E-08,1.02E-08
MOUNT CAYLEY,2021032118,-4.9,100,193,3.1,0,4.513933,5.74E-08,1.15E-08
MOUNT CAYLEY,2021032119,-4.8,100,148,4.2,0,4.535067,6.16E-08,1.23E-08
MOUNT CAYLEY,2021032120,-4.6,100,200,2.6,0,4.556208,5.76E-08,1.15E-08
MOUNT CAYLEY,2021032121,-4.4,100,179,8.2,0,4.577356,7.74E-08,1.55E-08
MOUNT CAYLEY,2021032122,-4.8,100,188,7.1,0,4.598512,7.43E-08,1.49E-08
MOUNT CAYLEY,2021032123,-4.6,100,114,3.3,0,4.619674,6.22E-08,1.24E-08
MOUNT CAYLEY,2021032200,-4.7,100,170,4.8,0,4.640843,6.80E-08,1.36E-08
MOUNT CAYLEY,2021032201,-4.9,100,216,1.3,0,4.662019,5.78E-08,1.16E-08
MOUNT CAYLEY,2021032202,-5.4,100,320,0.2,0,4.683202,5.55E-08,1.11E-08
MOUNT CAYLEY,2021032203,-5.4,100,15,0,0,4.704392,5.57E-08,1.11E-08
MOUNT CAYLEY,2021032204,-6.1,100,24,0,0,4.72559,5.65E-08,1.13E-08
MOUNT CAYLEY,2021032205,-6.2,100,53,0.6,0,4.746794,5.90E-08,1.18E-08
MOUNT CAYLEY,2021032206,-6.8,100,49,0.4,0,4.768005,5.92E-08,1.18E-08
MOUNT CAYLEY,2021032207,-6.6,100,69,2.1,0,4.789223,6.54E-08,1.31E-08
MOUNT CAYLEY,2021032208,-3.5,91,96,2.1,0,5.26649,8.92E-08,1.78E-08
MOUNT CAYLEY,2021032209,-0.3,88,216,1.6,0,5.909259,1.31E-07,2.62E-08
MOUNT CAYLEY,2021032210,-0.6,77,287,1.3,8,4.618422,5.62E-08,1.12E-08
MOUNT CAYLEY,2021032211,-1.1,79,289,2.5,0,5.667681,1.18E-07,2.35E-08
MOUNT CAYLEY,2021032212,-0.2,86,240,1.8,0,6.415991,1.81E-07,3.62E-08
MOUNT CAYLEY,2021032213,-0.3,87,251,2.4,0.2,7.036297,2.73E-07,5.45E-08
MOUNT CAYLEY,2021032214,0.9,72,264,4,0,8.553076,7.21E-07,1.44E-07
MOUNT CAYLEY,2021032215,-0.5,78,275,2.5,0,9.668146,1.25E-06,2.50E-07
MOUNT CAYLEY,2021032216,-0.8,72,312,2.7,0,10.99146,2.57E-06,5.13E-07
MOUNT CAYLEY,2021032217,-1.6,76,46,0,0,11.70504,3.24E-06,6.48E-07
MOUNT CAYLEY,2021032218,-4.9,90,81,0.2,0,12.05384,3.91E-06,7.82E-07
MOUNT CAYLEY,2021032219,-5.6,93,101,1.8,0,12.40102,5.05E-06,1.01E-06
MOUNT CAYLEY,2021032220,-5.6,94,114,2.2,0,12.71904,6.03E-06,1.21E-06
MOUNT CAYLEY,2021032221,-6.2,96,103,0.2,0,12.87063,5.88E-06,1.18E-06
MOUNT CAYLEY,2021032222,-6,96,94,1.1,0,13.06352,6.76E-06,1.35E-06
MOUNT CAYLEY,2021032223,-6.3,98,103,0.3,0,13.15511,6.79E-06,1.36E-06
MOUNT CAYLEY,2021032300,-6.3,93,98,0.3,0,13.40881,7.67E-06,1.53E-06
MOUNT CAYLEY,2021032301,-6.7,94,105,0.3,0,13.62793,8.53E-06,1.71E-06
MOUNT CAYLEY,2021032302,-6.7,89,95,0.2,0,13.98297,1.00E-05,2.01E-06
MOUNT CAYLEY,2021032303,-7,93,105,0.7,0,14.26024,1.17E-05,2.35E-06
MOUNT CAYLEY,2021032304,-7,93,103,0.3,0,14.50753,1.29E-05,2.58E-06
MOUNT CAYLEY,2021032305,-7.2,91,73,0.9,0,14.86234,1.57E-05,3.14E-06
MOUNT CAYLEY,2021032306,-5.9,88,46,0.1,0,15.23452,1.78E-05,3.57E-06
MOUNT CAYLEY,2021032307,-5.6,89,125,0.1,0,15.58253,2.09E-05,4.18E-06
MOUNT CAYLEY,2021032308,-1.8,72,225,1.2,0.2,16.09206,2.77E-05,5.53E-06
MOUNT CAYLEY,2021032309,-1.2,69,212,0.3,0,17.15909,4.19E-05,8.39E-06
MOUNT CAYLEY,2021032310,-1.1,70,256,2.6,0,18.5087,8.25E-05,1.65E-05
MOUNT CAYLEY,2021032311,0,70,292,2.8,0,19.92717,1.46E-04,2.92E-05
MOUNT CAYLEY,2021032312,0.1,69,233,4,0,21.474,2.78E-04,5.56E-05
MOUNT CAYLEY,2021032313,-1.1,76,241,3.9,0,22.70878,4.31E-04,8.63E-05
MOUNT CAYLEY,2021032314,-1.8,82,228,0.5,0,23.39661,4.62E-04,9.23E-05
MOUNT CAYLEY,2021032315,-1.8,83,199,1.3,0,24.14491,6.20E-04,1.24E-04
MOUNT CAYLEY,2021032316,-2.9,100,242,4.5,0,24.17252,7.35E-04,1.47E-04
MOUNT CAYLEY,2021032317,-3.1,100,175,3,0,24.20015,6.88E-04,1.38E-04
MOUNT CAYLEY,2021032318,-3.5,100,126,3.1,0,24.22778,6.98E-04,1.40E-04
MOUNT CAYLEY,2021032319,-3.7,100,195,4.6,0,24.25542,7.59E-04,1.52E-04
MOUNT CAYLEY,2021032320,-3.5,100,179,7.8,0,24.28308,9.01E-04,1.80E-04
MOUNT CAYLEY,2021032321,-3.6,100,194,5.5,0,24.31074,8.10E-04,1.62E-04
MOUNT CAYLEY,2021032322,-3.6,100,194,2.4,0,24.33841,6.99E-04,1.40E-04
MOUNT CAYLEY,2021032323,-3.8,100,189,3.5,0,24.36609,7.46E-04,1.49E-04
MOUNT CAYLEY,2021032400,-3.8,100,207,4,0,24.39377,7.72E-04,1.54E-04
MOUNT CAYLEY,2021032401,-3.6,100,192,5.9,0,24.42147,8.57E-04,1.71E-04
MOUNT CAYLEY,2021032402,-3.8,100,197,4,0,24.44918,7.86E-04,1.57E-04
MOUNT CAYLEY,2021032403,-4.2,100,186,1.1,0,24.47689,6.85E-04,1.37E-04
MOUNT CAYLEY,2021032404,-4.4,100,170,3.4,0,24.50462,7.77E-04,1.55E-04
MOUNT CAYLEY,2021032405,-4.4,100,178,4.6,0,24.53235,8.33E-04,1.67E-04
MOUNT CAYLEY,2021032406,-4.2,100,169,0,0,24.56009,6.67E-04,1.33E-04
MOUNT CAYLEY,2021032407,-3.2,100,359,0.1,0,24.58785,6.76E-04,1.35E-04
MOUNT CAYLEY,2021032408,-0.6,91,327,0.3,0,24.95606,7.71E-04,1.54E-04
MOUNT CAYLEY,2021032409,-0.6,93,212,1.3,3.3,11.91,3.84E-06,7.68E-07
MOUNT CAYLEY,2021032410,-0.6,90,309,1.8,3.5,6.706604,2.17E-07,4.33E-08
MOUNT CAYLEY,2021032411,-0.4,88,293,1.8,0.2,7.223241,2.96E-07,5.92E-08
MOUNT CAYLEY,2021032412,1.5,76,286,1.2,0,8.351405,5.57E-07,1.11E-07
MOUNT CAYLEY,2021032413,1.7,76,304,1.9,0,9.575517,1.15E-06,2.30E-07
MOUNT CAYLEY,2021032414,1.6,74,282,2.9,0,10.96906,2.56E-06,5.12E-07
MOUNT CAYLEY,2021032415,0.2,89,280,2.2,0,11.62154,3.47E-06,6.94E-07
MOUNT CAYLEY,2021032416,0.1,83,312,1.7,0,12.49547,5.26E-06,1.05E-06
MOUNT CAYLEY,2021032417,-2.1,100,270,1.5,0,12.51924,5.27E-06,1.05E-06
MOUNT CAYLEY,2021032418,-2.8,100,209,0.7,0,12.54301,5.12E-06,1.02E-06
MOUNT CAYLEY,2021032419,-2.9,100,227,1.7,0,12.5668,5.45E-06,1.09E-06
MOUNT CAYLEY,2021032420,-3.4,100,77,0,0,12.59059,5.06E-06,1.01E-06
MOUNT CAYLEY,2021032421,-3.4,100,48,0,0,12.61439,5.13E-06,1.03E-06
MOUNT CAYLEY,2021032422,-4,100,169,0,0,12.6382,5.19E-06,1.04E-06
MOUNT CAYLEY,2021032423,-4.2,100,2,0,0,12.66202,5.25E-06,1.05E-06
MOUNT CAYLEY,2021032500,-4.4,100,69,0.6,0,12.68584,5.47E-06,1.09E-06
MOUNT CAYLEY,2021032501,-5.4,100,72,0.2,0,12.70967,5.43E-06,1.09E-06
MOUNT CAYLEY,2021032502,-5.6,100,27,0.2,0,12.73351,5.49E-06,1.10E-06
MOUNT CAYLEY,2021032503,-5.3,100,121,0.4,0,12.75736,5.61E-06,1.12E-06
MOUNT CAYLEY,2021032504,-4.9,100,108,0.3,0,12.78122,5.65E-06,1.13E-06
MOUNT CAYLEY,2021032505,-4.5,100,89,0,0,12.80508,5.63E-06,1.13E-06
MOUNT CAYLEY,2021032506,-3.9,93,65,0.6,0,13.10713,6.73E-06,1.35E-06
MOUNT CAYLEY,2021032507,-2.6,87,143,0.1,0,13.5576,8.16E-06,1.63E-06
MOUNT CAYLEY,2021032508,0.5,61,211,1.2,0.2,14.59963,1.41E-05,2.82E-06
MOUNT CAYLEY,2021032509,1.6,51,309,1.8,0,16.55962,3.50E-05,7.00E-06
MOUNT CAYLEY,2021032510,3.1,51,162,0.2,0,18.29641,6.70E-05,1.34E-05
MOUNT CAYLEY,2021032511,2.1,53,252,2.8,0,20.34411,1.71E-04,3.43E-05
MOUNT CAYLEY,2021032512,5.8,45,262,2.3,0,22.85339,4.19E-04,8.37E-05
MOUNT CAYLEY,2021032513,4.4,44,243,5.8,0,25.58226,1.24E-03,2.49E-04
MOUNT CAYLEY,2021032514,3,49,270,4.7,0,27.92245,2.42E-03,4.83E-04
